Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Eco,Class_Eco Plus,satisfaction_satisfied,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
0,1,0,1,0,0,28,1413,2,3,2,108,83.0
1,1,0,1,0,0,14,758,3,4,3,15,63.0
1,1,0,1,0,0,19,782,2,3,2,126,128.0
0,1,0,0,0,1,13,1315,4,4,4,0,0.0
1,1,0,0,0,0,25,997,2,5,2,0,0.0
0,1,0,0,0,0,30,1746,3,3,3,0,21.0
1,1,0,1,0,0,35,1558,4,4,4,15,30.0
0,1,0,1,0,0,25,612,1,4,3,97,161.0
0,1,0,1,0,0,42,967,2,1,2,101,106.0
0,1,0,1,0,0,39,483,3,3,3,29,44.0
1,1,0,0,0,0,34,2329,3,4,3,18,0.0
1,1,0,0,0,0,38,646,3,5,3,0,0.0
0,1,0,0,0,1,37,1047,2,5,2,0,0.0
1,1,0,1,0,0,54,748,1,3,1,0,0.0
0,1,0,0,0,0,45,491,2,4,2,0,0.0
0,1,0,0,0,0,25,1020,2,5,2,0,0.0
0,1,0,0,1,0,27,2475,3,1,1,3,0.0
0,1,0,1,0,0,15,545,3,4,3,40,35.0
0,1,0,1,0,0,20,122,3,3,3,83,71.0
1,1,0,1,0,0,27,502,5,4,5,0,2.0
0,1,0,1,0,0,26,643,4,3,4,120,121.0
0,1,0,1,0,0,59,67,2,4,2,57,55.0
0,1,0,1,0,1,22,225,5,2,5,12,0.0
1,1,0,1,0,0,39,164,1,4,1,0,0.0
0,1,0,1,0,0,26,429,5,3,5,0,0.0
1,1,0,1,0,0,22,273,4,3,4,61,52.0
1,1,0,0,1,0,55,525,3,4,3,4,0.0
0,1,0,0,0,0,40,406,1,3,1,0,0.0
1,1,0,0,0,1,38,936,5,4,5,6,7.0
0,1,0,1,0,0,26,794,4,2,4,4,1.0
0,1,0,1,0,0,20,335,5,3,5,0,0.0
1,1,0,1,0,0,30,405,1,4,1,0,0.0
1,1,0,1,0,0,25,1167,2,3,2,0,0.0
0,1,0,0,0,0,40,328,1,5,1,0,0.0
0,1,0,0,0,0,27,1345,2,5,2,0,0.0
0,1,0,1,0,0,38,157,2,3,2,5,0.0
1,1,0,1,0,1,23,967,2,5,2,69,64.0
0,1,0,1,0,0,36,867,4,3,4,64,51.0
1,1,0,1,0,0,37,751,5,5,5,1,0.0
1,1,0,0,0,0,25,667,1,5,1,0,0.0
1,1,0,0,0,1,24,1074,1,5,1,36,29.0
1,1,0,0,0,0,39,351,3,4,3,6,3.0
0,1,0,1,0,0,43,922,3,1,3,0,0.0
0,1,0,1,0,0,25,2277,2,4,2,0,0.0
1,1,0,1,0,1,22,1117,5,4,5,0,0.0
0,1,0,0,0,0,29,189,2,4,2,34,25.0
0,1,0,1,0,0,25,1080,3,4,3,12,17.0
0,1,0,1,0,0,23,1291,4,4,4,0,0.0
1,1,0,0,0,1,23,247,4,4,4,0,0.0
1,1,0,1,0,0,28,762,1,2,1,0,0.0
1,1,0,0,0,0,38,430,1,5,1,0,0.0
1,1,0,1,0,0,21,578,1,4,1,0,11.0
1,1,0,1,0,0,55,193,4,5,4,27,24.0
0,1,0,1,0,0,24,262,1,3,1,2,0.0
1,1,0,1,0,1,37,109,5,4,5,0,1.0
1,1,0,1,0,0,25,1387,2,4,2,0,0.0
1,1,0,0,0,1,37,312,4,5,4,0,0.0
0,1,0,0,0,0,41,361,5,5,5,14,0.0
0,1,0,0,0,0,25,390,5,5,5,0,0.0
1,1,0,0,0,1,29,1153,4,4,4,36,27.0
0,1,0,1,0,0,22,765,2,5,2,0,0.0
1,1,0,1,0,0,25,184,4,2,4,0,0.0
0,1,0,0,0,1,44,200,1,5,1,0,0.0
0,1,0,1,0,0,26,599,5,2,5,0,0.0
0,1,0,0,0,0,27,589,3,4,3,0,0.0
0,1,0,1,0,0,28,997,2,3,2,0,1.0
0,1,0,1,0,0,23,2399,2,4,2,0,3.0
0,1,0,1,0,0,34,1546,3,4,3,0,6.0
0,1,0,0,1,0,26,674,4,1,4,0,0.0
0,1,0,1,0,0,52,612,1,5,1,46,34.0
1,1,0,0,0,1,46,954,1,4,1,0,0.0
0,1,0,0,0,0,27,829,1,4,1,0,0.0
1,1,0,1,0,0,30,588,4,3,4,0,0.0
1,1,0,0,0,0,27,1133,4,3,4,0,8.0
0,1,0,0,0,0,40,581,2,4,2,0,0.0
1,1,0,0,0,1,37,337,5,4,5,0,0.0
1,1,0,0,0,0,25,594,2,5,2,2,0.0
0,1,0,1,0,0,14,1521,2,4,2,35,40.0
1,1,0,0,0,0,27,1444,5,4,5,7,1.0
1,1,0,0,0,1,20,666,4,5,4,28,25.0
1,1,0,1,0,0,28,305,2,3,2,6,0.0
0,1,0,0,0,0,20,828,5,3,5,0,21.0
1,1,0,1,0,0,22,240,4,3,4,0,23.0
1,1,0,1,0,0,36,102,5,4,5,0,0.0
1,1,0,1,0,0,23,888,1,4,1,56,46.0
0,1,0,1,0,0,18,190,2,3,2,0,0.0
0,1,0,1,0,0,73,102,5,5,5,0,0.0
0,1,0,0,1,0,25,95,4,4,4,0,0.0
0,1,0,0,0,0,36,1431,2,5,2,0,0.0
0,1,0,1,0,0,24,341,2,5,2,0,0.0
0,1,0,1,0,0,34,1576,5,3,5,7,14.0
0,1,0,1,0,1,26,95,4,2,4,17,29.0
1,1,0,1,0,0,43,406,5,3,5,0,2.0
1,1,0,1,0,0,34,1000,1,2,1,0,0.0
0,1,0,1,0,0,38,836,5,5,5,23,19.0
1,1,0,1,0,1,24,651,3,1,3,89,81.0
1,1,0,1,0,0,33,160,3,3,3,0,0.0
1,1,0,0,0,1,29,1256,1,4,1,6,0.0
0,1,0,0,0,0,25,1671,5,5,5,4,10.0
1,1,0,0,0,1,22,308,5,5,5,110,126.0
1,1,0,1,0,0,30,502,5,2,5,0,0.0
0,1,0,0,0,1,23,677,1,5,1,0,0.0
1,1,0,0,0,1,46,2454,4,3,4,1,0.0
1,1,0,0,0,0,35,406,4,4,4,0,0.0
1,1,0,1,0,0,22,373,3,4,3,1,13.0
1,1,0,1,0,0,20,675,3,3,3,0,1.0
1,1,0,1,0,0,37,526,5,3,5,0,0.0
0,1,0,1,0,1,21,370,1,5,1,0,0.0
1,1,0,0,0,0,38,862,3,4,3,11,0.0
0,1,0,1,0,0,34,821,4,3,4,0,0.0
1,1,0,1,0,0,28,1197,4,3,4,3,0.0
1,1,0,1,0,0,44,447,3,3,3,31,24.0
1,1,0,0,0,1,27,1290,3,5,3,3,0.0
1,1,0,1,0,0,29,834,3,4,3,0,0.0
0,1,0,1,0,0,26,936,1,5,5,0,23.0
1,1,0,1,0,0,15,1127,3,4,3,16,21.0
0,1,0,0,0,0,27,422,3,5,3,0,7.0
0,1,0,1,0,0,23,872,3,3,3,89,105.0
0,1,0,0,0,1,37,432,1,4,1,19,22.0
0,1,0,0,0,1,24,429,2,5,2,0,0.0
0,1,0,1,0,0,42,459,4,2,4,0,5.0
1,1,0,1,0,1,47,739,2,3,2,0,0.0
1,1,0,1,0,0,27,913,4,3,4,33,15.0
0,1,0,0,0,1,22,641,2,4,2,0,0.0
1,1,0,0,0,1,17,834,5,5,5,0,21.0
1,1,0,0,0,0,57,1144,1,3,1,0,0.0
1,1,0,0,0,0,39,417,4,5,4,8,4.0
1,1,0,1,0,0,36,1391,1,4,1,4,0.0
1,1,0,0,0,0,26,723,5,4,5,8,0.0
1,1,0,1,0,0,30,761,1,4,1,0,0.0
1,1,0,1,0,0,48,867,3,4,3,0,0.0
1,1,0,0,0,1,24,991,2,4,2,49,41.0
0,1,0,1,0,0,25,1129,1,3,1,29,30.0
0,1,0,1,0,1,23,251,1,5,1,33,29.0
0,1,0,1,0,0,23,891,1,3,5,0,0.0
1,1,0,1,0,0,20,305,4,4,4,0,0.0
1,1,0,1,0,0,22,246,3,3,3,49,92.0
0,1,0,0,0,0,28,293,5,4,5,4,0.0
0,1,0,0,0,1,28,1121,4,5,4,0,0.0
0,1,0,0,0,1,22,1165,2,4,2,53,37.0
0,1,0,1,0,0,45,620,2,3,2,0,0.0
1,1,0,1,0,1,23,622,5,4,5,1,0.0
0,1,0,1,0,0,21,1069,4,4,4,30,20.0
0,1,0,0,0,0,25,2611,3,5,3,3,0.0
0,1,0,0,0,0,42,888,5,5,5,62,52.0
1,1,0,0,0,0,27,1020,3,4,3,0,0.0
1,1,0,0,0,0,36,1091,2,3,2,0,0.0
0,1,0,0,0,0,36,236,4,4,4,7,0.0
1,1,0,1,0,0,37,329,5,2,5,5,0.0
1,1,0,1,0,1,20,272,5,5,5,16,31.0
0,1,0,0,0,0,25,1069,5,4,5,16,0.0
1,1,0,1,0,0,35,689,2,2,2,0,4.0
1,1,0,0,0,1,37,201,4,4,4,9,1.0
0,1,0,0,1,0,37,989,5,3,5,0,0.0
0,1,0,0,0,0,39,175,5,4,5,14,10.0
1,1,0,1,0,0,38,1257,1,3,1,1,5.0
1,1,0,0,0,0,26,501,2,4,2,0,3.0
1,1,0,1,0,0,17,646,4,4,4,0,0.0
1,1,0,1,0,0,26,1250,3,3,3,16,14.0
1,1,0,1,0,0,30,508,4,3,4,0,0.0
0,1,0,0,0,0,36,447,1,5,1,7,0.0
1,1,0,1,0,0,20,164,2,4,2,0,1.0
1,1,0,0,1,0,37,1024,5,4,5,9,0.0
1,1,0,1,0,0,45,524,4,2,4,4,7.0
0,1,0,1,0,0,10,770,2,4,2,74,68.0
1,1,0,1,0,1,22,1415,1,5,1,0,0.0
0,1,0,0,0,0,22,557,3,4,3,50,46.0
0,1,0,0,1,0,32,748,2,2,2,9,8.0
1,1,0,1,0,1,24,302,2,3,2,0,0.0
0,1,0,1,0,0,24,119,2,3,4,172,189.0
0,1,0,0,0,0,37,342,3,4,3,0,0.0
0,1,0,1,0,1,17,651,1,4,1,0,0.0
0,1,0,0,0,0,25,448,3,4,3,0,9.0
0,1,0,1,0,0,21,134,1,3,1,0,0.0
0,1,0,0,1,0,25,628,1,4,1,3,0.0
0,1,0,0,0,0,25,517,3,4,3,0,0.0
0,1,0,1,0,0,23,222,4,3,4,0,0.0
1,1,0,0,0,1,23,971,2,5,2,15,0.0
0,1,0,0,0,0,59,277,2,4,2,2,1.0
1,1,0,1,0,0,23,212,4,3,1,202,190.0
0,1,0,1,0,1,20,260,3,1,3,0,0.0
0,1,0,1,0,0,25,547,1,3,1,0,0.0
0,1,1,1,0,0,24,1846,1,5,1,0,0.0
0,1,0,1,0,0,13,1290,4,2,4,0,0.0
0,1,0,1,0,1,14,1105,3,5,3,0,0.0
1,1,0,1,0,1,10,689,5,5,5,2,0.0
0,1,0,1,0,0,49,1666,2,3,2,48,94.0
1,1,0,0,0,1,21,689,4,4,4,0,0.0
0,1,0,0,0,0,35,1188,3,4,3,0,2.0
0,1,0,0,0,0,35,342,1,5,1,4,1.0
1,1,0,0,0,0,36,882,2,4,2,0,0.0
1,1,0,1,0,1,24,413,3,4,3,0,0.0
0,1,0,1,0,0,20,590,1,4,1,76,55.0
0,1,0,0,0,0,21,1619,1,3,1,17,6.0
0,1,0,0,0,1,22,2565,2,3,2,10,0.0
1,1,0,1,0,0,34,300,1,5,1,0,0.0
1,1,0,1,0,0,49,838,2,2,2,0,0.0
0,1,0,1,0,0,29,1524,2,3,5,173,195.0
0,1,0,1,0,0,38,209,3,1,3,0,5.0
1,1,0,1,0,1,23,1356,5,5,5,0,0.0
0,1,0,1,0,0,17,1074,2,3,2,21,11.0
0,1,0,1,0,0,28,2615,2,4,1,1,15.0
1,1,0,0,0,0,38,997,4,4,4,10,0.0
1,1,0,0,0,0,44,351,1,3,1,0,0.0
0,1,0,1,0,0,44,842,4,4,4,0,0.0
0,1,0,1,0,0,24,990,1,5,1,0,0.0
1,1,0,1,0,0,17,417,3,3,3,16,22.0
0,1,0,1,0,0,48,708,2,1,2,57,91.0
0,1,0,1,0,0,26,861,4,4,4,96,103.0
1,1,0,1,0,0,36,528,2,4,2,0,0.0
0,1,0,0,0,0,24,1009,3,3,3,0,0.0
0,1,0,1,0,1,25,404,2,3,2,3,0.0
0,1,0,1,0,0,42,774,5,4,5,18,34.0
1,1,0,0,0,1,22,441,5,5,5,1,0.0
1,1,0,1,0,0,24,235,5,5,5,12,9.0
0,1,0,0,0,1,40,404,4,5,4,0,0.0
0,1,0,1,0,0,29,868,3,3,3,0,0.0
1,1,0,1,0,1,24,1046,1,5,2,139,142.0
0,1,0,0,0,1,25,347,5,4,5,59,58.0
1,1,0,1,0,1,23,349,5,4,5,17,7.0
1,1,0,0,0,1,44,192,2,4,2,0,0.0
0,1,0,0,0,0,25,546,4,5,4,0,0.0
1,1,0,0,0,0,36,228,2,1,2,86,66.0
0,1,0,1,0,0,35,406,3,5,3,18,10.0
1,1,0,1,0,0,40,482,5,1,5,29,16.0
0,1,0,1,0,0,23,584,4,4,4,0,0.0
0,1,0,1,0,0,25,347,4,4,4,0,0.0
0,1,0,1,0,0,36,447,3,3,3,0,0.0
1,1,0,1,0,0,21,872,4,3,1,0,13.0
1,1,0,0,0,0,38,296,3,4,3,0,0.0
0,1,0,1,0,0,39,102,5,4,5,0,0.0
1,1,0,0,0,1,20,563,3,4,3,0,0.0
1,1,0,1,0,0,59,996,1,4,4,3,7.0
0,1,0,1,0,0,20,346,4,5,4,1,0.0
0,1,0,0,0,0,36,100,2,4,2,122,119.0
1,1,0,1,0,1,21,524,4,5,4,398,377.0
0,1,0,0,0,0,33,406,1,5,1,0,0.0
0,1,0,0,0,0,39,201,2,4,2,54,52.0
0,1,0,0,1,0,25,502,5,3,5,0,31.0
1,1,0,0,0,0,34,397,4,5,4,0,0.0
1,1,0,1,0,0,26,265,1,4,1,0,6.0
1,1,0,0,0,1,25,1389,2,5,2,0,0.0
1,1,0,0,0,0,61,347,4,4,4,0,0.0
1,1,0,1,0,0,49,1035,1,3,1,52,44.0
1,1,0,1,0,1,22,515,3,4,3,0,0.0
0,1,0,1,0,1,43,549,1,3,1,0,0.0
1,1,0,0,0,0,38,496,3,5,3,9,6.0
1,1,0,1,0,0,25,867,1,3,1,0,35.0
0,1,0,1,0,0,27,495,4,4,4,0,0.0
1,1,0,1,0,0,23,964,5,4,5,20,1.0
0,1,0,0,0,1,59,432,1,5,1,5,0.0
0,1,0,0,0,1,22,257,2,5,2,0,0.0
1,1,0,0,0,1,23,737,5,5,5,0,0.0
0,1,0,0,0,1,52,631,5,5,5,0,0.0
0,1,0,0,0,0,56,472,4,3,4,15,8.0
1,1,0,0,0,1,21,762,4,4,4,0,0.0
1,1,0,0,0,1,25,409,2,4,2,0,0.0
0,1,0,1,0,0,32,306,5,3,5,0,0.0
0,1,0,0,0,1,27,1277,5,5,5,0,0.0
1,1,0,0,0,1,39,89,1,4,1,23,38.0
1,1,0,1,0,1,21,414,5,2,5,0,0.0
1,1,0,0,0,1,22,759,3,4,3,13,8.0
0,1,0,1,0,0,27,837,4,3,4,82,88.0
1,1,1,1,0,0,54,591,5,4,5,29,21.0
0,1,0,1,0,0,45,1197,2,1,2,0,0.0
1,1,0,1,0,0,25,304,2,4,2,0,0.0
1,1,0,1,0,0,25,1084,1,5,1,0,0.0
1,1,0,0,0,0,38,937,3,5,3,0,0.0
0,1,0,1,0,0,35,314,2,3,2,0,0.0
1,1,0,0,0,1,24,932,3,5,3,0,0.0
0,1,0,0,0,1,29,986,1,4,1,0,0.0
0,1,0,0,0,0,36,1089,3,4,3,37,14.0
1,1,0,1,0,0,29,780,5,3,5,0,0.0
1,1,0,0,0,0,46,1652,4,2,4,0,0.0
0,1,0,0,0,0,43,1744,1,3,1,11,0.0
1,1,0,1,0,0,29,692,4,3,4,22,29.0
1,1,0,0,0,1,26,507,3,4,3,0,0.0
0,1,0,0,0,0,35,1262,1,5,1,0,0.0
0,1,0,1,0,0,23,991,3,3,3,0,6.0
0,1,0,0,0,1,22,1127,1,4,1,0,3.0
1,1,0,1,0,1,17,362,5,4,5,0,0.0
1,1,0,0,0,0,35,1635,3,5,3,26,25.0
0,1,0,1,0,0,26,227,3,1,3,0,0.0
1,1,0,1,0,0,47,319,1,3,4,171,164.0
1,1,0,1,0,1,23,764,5,2,5,1,0.0
0,1,0,0,0,0,29,1400,3,4,3,0,0.0
1,1,0,0,0,0,34,541,2,4,2,0,0.0
1,1,0,0,0,1,24,2611,3,4,3,0,9.0
1,1,0,1,0,1,22,909,1,1,1,4,44.0
0,1,0,1,0,0,27,670,5,3,5,23,16.0
0,1,0,0,0,1,29,1522,3,4,3,0,0.0
0,1,0,1,0,0,21,602,1,3,1,0,0.0
0,1,0,1,0,0,35,1501,2,5,2,0,3.0
1,1,0,1,0,0,12,1290,3,4,3,1,0.0
1,1,0,1,0,0,25,250,2,4,2,0,4.0
0,1,0,1,0,0,20,67,5,4,5,9,4.0
0,1,0,1,0,0,28,909,5,1,5,0,0.0
0,1,0,1,0,0,22,102,1,3,1,20,21.0
1,1,0,0,0,0,26,985,1,4,1,1,0.0
1,1,0,1,0,0,25,771,3,4,3,20,1.0
0,1,0,1,0,0,28,1041,5,3,5,12,14.0
0,1,0,0,0,0,49,821,2,4,2,0,0.0
1,1,1,1,0,0,69,1014,3,4,3,0,0.0
1,1,0,1,0,1,23,515,2,4,2,0,0.0
1,1,0,0,0,1,55,1139,5,5,5,17,0.0
0,1,0,0,0,1,18,802,4,4,4,28,25.0
0,1,0,0,0,0,25,502,1,5,1,22,58.0
0,1,0,0,0,1,46,391,5,4,5,3,0.0
0,1,0,0,0,0,36,1145,3,4,3,0,0.0
0,1,0,0,0,1,24,1846,3,5,3,3,12.0
1,1,0,1,0,0,24,723,2,5,2,32,18.0
1,1,0,0,0,0,30,2342,4,4,4,3,0.0
1,1,0,0,0,1,47,397,5,5,5,0,0.0
0,1,0,1,0,0,24,563,3,3,3,9,0.0
0,1,0,0,0,0,37,431,2,5,2,0,7.0
1,1,0,0,0,0,35,651,2,5,2,16,0.0
0,1,0,1,0,0,22,1121,1,1,1,28,31.0
1,1,0,0,0,1,26,479,4,4,4,1,3.0
1,1,0,0,0,1,25,721,1,4,1,0,0.0
0,1,0,0,0,0,45,1299,1,4,1,0,0.0
0,1,0,1,0,1,21,354,4,4,4,0,0.0
0,1,0,0,0,0,50,997,1,5,1,0,0.0
0,1,0,1,0,0,37,237,2,2,2,20,17.0
1,1,0,1,0,0,17,541,2,3,2,8,0.0
1,1,0,1,0,0,45,1379,1,3,1,70,53.0
0,1,0,1,0,1,22,689,3,3,3,7,0.0
0,1,0,1,0,0,37,447,4,3,4,0,0.0
1,1,0,1,0,0,18,1017,1,2,1,22,17.0
1,1,0,0,0,0,54,240,4,4,4,0,15.0
1,1,0,1,0,0,38,239,4,4,4,31,24.0
1,1,0,1,0,0,26,635,4,3,4,19,11.0
0,1,0,1,0,0,23,1316,5,3,5,5,0.0
0,1,0,0,0,1,22,2176,4,5,5,1,0.0
0,1,0,1,0,0,14,501,4,3,4,0,8.0
0,1,0,1,0,0,20,806,4,5,4,7,5.0
1,1,0,1,0,0,59,337,1,3,1,2,5.0
0,1,0,0,0,0,39,1979,2,4,2,0,2.0
1,1,0,0,0,1,37,861,1,5,1,65,53.0
0,1,0,1,0,0,43,1048,5,3,5,0,0.0
0,1,0,0,0,1,27,304,3,5,3,9,0.0
1,1,0,1,0,0,20,417,2,3,2,0,0.0
0,1,0,0,0,0,27,647,5,5,5,0,0.0
0,1,0,1,0,0,35,98,4,2,4,0,0.0
0,1,0,0,0,0,28,1438,3,4,3,0,0.0
1,1,0,0,0,1,52,547,4,5,4,0,0.0
0,1,0,0,0,0,31,2077,4,5,4,0,0.0
1,1,0,0,0,0,10,591,1,4,1,44,57.0
1,1,0,1,0,0,24,261,3,2,3,0,0.0
1,1,0,1,0,0,26,861,1,3,1,201,195.0
0,1,0,0,0,0,40,405,3,5,3,0,0.0
1,1,0,0,0,0,34,341,5,4,5,0,0.0
0,1,0,1,0,0,57,101,5,3,5,0,0.0
0,1,0,0,0,1,20,447,5,5,5,4,11.0
0,1,0,1,0,0,36,139,3,4,3,0,0.0
1,1,0,1,0,0,30,157,3,4,3,0,0.0
0,1,0,1,0,0,26,451,2,3,2,5,3.0
1,1,0,1,0,0,21,515,3,4,3,16,12.0
0,1,0,0,0,0,38,255,4,5,4,0,8.0
1,1,0,1,0,1,20,670,4,4,4,0,0.0
0,1,0,1,0,0,37,434,4,4,4,0,0.0
1,1,0,1,0,1,23,296,2,3,2,0,0.0
1,1,0,1,0,0,13,584,5,3,5,0,0.0
1,1,0,1,0,0,80,337,3,4,3,0,0.0
0,1,0,0,0,0,27,1182,5,5,5,15,1.0
0,1,0,0,0,0,36,190,2,5,2,3,0.0
0,1,0,1,0,0,25,1446,2,2,2,35,6.0
0,1,0,1,0,0,21,667,1,3,1,19,22.0
1,1,0,1,0,0,27,944,3,5,3,0,0.0
1,1,0,0,0,1,25,352,4,4,4,0,0.0
0,1,0,1,0,0,33,419,1,4,1,0,0.0
1,1,0,1,0,0,17,1204,3,3,3,22,27.0
0,1,0,1,0,1,17,197,5,4,5,0,0.0
1,1,0,0,0,1,39,1103,5,4,5,21,25.0
0,1,0,0,0,0,39,299,2,4,2,0,0.0
1,1,0,1,0,0,33,110,5,3,5,0,0.0
1,1,0,0,0,0,33,2611,1,3,4,0,0.0
1,1,0,1,0,0,23,733,2,4,2,0,0.0
1,1,0,0,0,0,37,361,4,5,4,0,0.0
0,1,0,0,0,1,20,897,1,3,1,0,9.0
1,1,0,1,0,0,50,2039,3,2,3,0,10.0
0,1,0,0,1,0,43,89,4,5,4,0,0.0
0,1,0,1,0,0,48,849,3,3,3,2,0.0
1,1,0,0,0,1,26,1744,3,4,3,0,0.0
0,1,0,0,1,1,37,175,4,1,4,0,0.0
1,1,0,1,0,0,33,372,1,5,1,8,0.0
1,1,0,0,0,1,26,1547,4,4,4,0,0.0
1,1,0,0,0,0,29,1773,3,3,3,0,0.0
0,1,0,0,0,0,36,255,5,5,5,0,0.0
0,1,0,0,0,0,32,731,5,5,5,0,0.0
0,1,0,1,0,0,21,1366,5,5,5,0,0.0
1,1,0,1,0,1,24,395,1,3,1,0,0.0
0,1,0,1,0,0,21,192,1,3,1,22,23.0
0,1,0,0,0,1,24,1506,4,5,4,0,0.0
0,1,0,1,0,0,25,1189,1,2,1,0,0.0
0,1,0,1,0,0,38,212,3,4,3,0,0.0
1,1,0,1,0,1,17,787,3,4,3,0,0.0
1,1,0,1,0,1,25,982,3,5,3,0,0.0
1,1,0,0,0,0,40,297,2,4,2,0,0.0
0,1,0,1,0,0,43,203,4,4,4,0,6.0
1,1,0,0,0,0,33,364,1,4,1,35,30.0
0,1,0,1,0,0,24,349,4,5,4,12,13.0
1,1,0,1,0,0,22,1017,4,4,4,12,10.0
1,1,0,1,0,0,22,546,5,4,5,0,0.0
1,1,0,1,0,0,36,954,2,2,2,0,0.0
0,1,0,1,0,0,37,451,4,5,4,0,0.0
1,1,0,0,0,0,45,1092,2,4,2,15,3.0
1,1,0,1,0,0,29,1020,3,2,3,0,11.0
0,1,0,1,0,0,22,542,4,3,4,0,0.0
1,1,0,1,0,0,35,762,4,5,4,1,0.0
0,1,0,0,0,0,42,989,1,4,1,32,38.0
0,1,0,0,0,1,28,522,1,4,1,16,13.0
0,1,0,1,0,0,37,386,4,5,4,0,0.0
0,1,0,1,0,0,26,907,5,4,5,0,0.0
1,1,0,0,0,0,26,921,1,5,1,0,0.0
0,1,0,1,0,0,18,174,4,4,4,0,59.0
1,1,0,0,0,0,36,1400,3,4,3,112,97.0
0,1,0,1,0,0,24,1261,3,5,5,0,0.0
0,1,0,1,0,0,22,641,5,3,5,0,0.0
0,1,0,1,0,0,36,446,3,3,3,0,4.0
0,1,0,1,0,0,20,781,5,3,5,0,0.0
1,1,0,1,0,0,22,1297,2,4,2,5,19.0
1,1,0,1,0,0,32,480,1,3,1,0,0.0
1,1,0,1,0,1,22,721,5,3,5,0,0.0
0,1,0,1,0,0,44,646,4,4,4,0,0.0
1,1,0,1,0,0,28,545,5,4,5,0,0.0
1,1,0,0,0,1,22,280,3,4,3,39,32.0
1,1,0,0,0,1,38,594,4,4,4,12,8.0
0,1,0,0,0,1,25,1294,4,5,4,14,1.0
1,1,0,0,0,1,39,849,3,4,3,26,4.0
0,1,0,1,0,0,65,320,1,3,1,5,11.0
1,1,0,1,0,0,37,181,5,4,5,7,0.0
0,1,0,1,0,0,18,1190,4,3,4,0,0.0
1,1,0,0,0,1,29,2446,3,4,2,0,11.0
1,1,0,1,0,0,20,123,4,2,4,11,25.0
1,1,0,1,0,0,30,719,5,3,5,0,11.0
1,1,0,0,0,1,22,228,3,5,3,26,32.0
0,1,0,0,0,1,29,888,1,5,1,14,22.0
1,1,0,0,0,0,29,1242,3,5,5,301,289.0
1,1,0,0,0,0,35,859,4,4,4,0,0.0
0,1,0,0,0,0,41,331,4,4,4,0,0.0
0,1,0,0,0,0,37,548,4,4,4,0,0.0
0,1,0,1,0,0,25,663,2,3,2,28,12.0
1,1,0,1,0,0,28,566,2,3,2,100,88.0
0,1,0,1,0,0,33,639,3,1,3,47,50.0
0,1,0,1,0,0,55,163,5,3,5,0,0.0
1,1,0,1,0,0,28,829,1,4,1,0,0.0
0,1,0,1,0,0,21,719,4,5,4,0,0.0
1,1,0,1,0,0,30,134,3,3,3,0,0.0
0,1,0,1,0,0,27,957,2,3,2,1,0.0
1,1,0,1,0,0,16,83,4,4,4,39,31.0
1,1,0,1,0,0,25,1062,3,4,3,0,2.0
0,1,0,1,0,0,26,323,4,3,4,11,13.0
1,1,0,1,0,0,38,1726,2,4,2,19,0.0
0,1,0,0,0,1,28,1514,4,4,4,0,0.0
1,1,0,0,0,0,32,502,2,5,2,0,0.0
1,1,0,1,0,0,35,101,2,4,2,0,0.0
0,1,0,1,0,0,23,991,2,4,2,0,0.0
0,1,0,0,0,0,30,337,2,5,2,0,0.0
1,1,0,1,0,0,48,680,3,3,3,0,8.0
1,1,0,0,1,0,26,533,5,3,5,0,0.0
1,1,0,1,0,0,25,978,1,3,1,0,0.0
1,1,0,1,0,0,23,721,3,4,3,0,0.0
0,1,0,1,0,1,23,705,5,4,5,0,0.0
0,1,0,1,0,1,37,967,2,2,2,0,0.0
1,1,0,0,0,0,40,449,2,4,2,0,0.0
1,1,0,1,0,0,59,187,1,4,1,0,0.0
1,1,0,1,0,1,20,852,4,4,4,0,0.0
0,1,0,0,0,0,26,101,4,4,4,0,2.0
1,1,0,1,0,0,63,432,1,3,1,0,3.0
0,1,0,1,0,1,24,696,1,4,1,0,0.0
1,1,0,0,0,0,39,404,4,5,4,0,0.0
1,1,0,1,0,0,26,447,4,3,4,0,0.0
0,1,0,0,0,0,26,700,2,4,2,0,0.0
0,1,0,0,0,0,30,674,2,4,2,0,0.0
0,1,0,0,0,0,40,628,2,5,2,0,0.0
1,1,0,1,0,0,24,1235,5,4,5,0,0.0
1,1,0,1,0,0,18,841,5,3,5,0,0.0
0,1,0,0,1,0,29,237,5,3,5,0,0.0
0,1,0,1,0,1,23,231,3,4,3,0,0.0
1,1,0,0,0,0,39,236,4,5,4,63,60.0
1,1,0,0,0,1,20,371,2,5,2,19,13.0
1,1,0,0,0,0,27,733,5,3,5,29,22.0
1,1,0,0,0,1,23,967,2,5,2,5,2.0
1,1,0,1,0,0,48,721,4,5,4,3,0.0
0,1,0,0,0,1,26,442,2,2,2,0,1.0
1,1,0,0,0,0,36,957,1,5,1,0,0.0
1,1,0,1,0,0,33,697,1,5,1,0,0.0
0,1,0,0,0,0,13,957,2,4,2,16,7.0
1,1,0,1,0,0,10,2381,5,4,5,18,8.0
0,1,0,1,0,0,22,1303,5,3,5,0,0.0
0,1,0,1,0,0,36,894,3,2,3,0,0.0
